,,,,,Submission Delinquency Report
,Run Date:,,2023-01-03
,For:,,Year: 22, Period: 3, Week: 5
,Filter For all units

Sector,Unit #,Fiscal Year,Period,Week,UserName - Purchases,Date Purchases Submitted,Username - Sales,Date Sales Submitted,Data Entered (Y/N), Forced Submission
02,11311,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11312,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11313,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11314,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11315,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11316,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11317,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11318,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11319,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11322,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11324,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11326,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11327,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11330,22,3,5,ORBIT_System_User,1/3/2023 1:53:10 AM,ORBIT_System_User,1/3/2023 1:53:09 AM,N,Y
02,11410,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11411,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11412,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11415,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11416,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11417,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11420,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11421,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11424,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11426,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11427,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11429,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11433,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11435,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11436,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11437,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11438,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11442,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11444,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11445,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11447,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11448,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11449,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11450,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11451,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11452,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11480,22,3,5,ORBIT_System_User,1/3/2023 2:29:24 AM,,1/1/1900 12:00:00 AM,N,Y
02,11482,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11483,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11484,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11485,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11489,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11491,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11492,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11493,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11494,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11495,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11496,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11497,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11509,22,3,5,cindy.dalcourt,12/19/2022 10:50:40 AM,cindy.dalcourt,12/19/2022 10:51:27 AM,N,N
02,11510,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11511,22,3,5,allison.vanhoutte,12/23/2022 10:50:20 AM,allison.vanhoutte,12/23/2022 10:50:31 AM,N,N
02,11512,22,3,5,allison.vanhoutte,12/23/2022 11:43:31 AM,allison.vanhoutte,12/23/2022 11:43:41 AM,N,N
02,11513,22,3,5,allison.vanhoutte,12/23/2022 11:35:14 AM,allison.vanhoutte,12/23/2022 11:35:29 AM,N,N
02,11514,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11515,22,3,5,allison.vanhoutte,12/23/2022 11:24:25 AM,allison.vanhoutte,12/23/2022 11:24:35 AM,N,N
02,11531,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11539,22,3,5,cindy.dalcourt,12/19/2022 10:51:45 AM,cindy.dalcourt,12/19/2022 10:52:11 AM,N,N
02,11548,22,3,5,cindy.dalcourt,12/19/2022 10:52:29 AM,cindy.dalcourt,12/19/2022 10:53:08 AM,N,N
02,11549,22,3,5,cindy.dalcourt,12/19/2022 10:53:24 AM,cindy.dalcourt,12/19/2022 10:53:52 AM,N,N
02,11550,22,3,5,ORBIT_System_User,1/3/2023 1:53:49 AM,ORBIT_System_User,1/3/2023 1:53:49 AM,N,Y
02,11555,22,3,5,cindy.dalcourt,12/19/2022 10:54:09 AM,cindy.dalcourt,12/19/2022 10:54:45 AM,N,N
02,11556,22,3,5,cindy.dalcourt,12/19/2022 10:55:02 AM,cindy.dalcourt,12/19/2022 10:55:36 AM,N,N
02,11557,22,3,5,cindy.dalcourt,12/19/2022 10:55:49 AM,cindy.dalcourt,12/19/2022 10:57:29 AM,N,N
02,11560,22,3,5,ORBIT_System_User,1/3/2023 1:53:55 AM,ORBIT_System_User,1/3/2023 1:53:55 AM,N,Y
02,11563,22,3,5,cindy.dalcourt,12/19/2022 10:57:42 AM,cindy.dalcourt,12/19/2022 10:58:26 AM,N,N
02,11564,22,3,5,cindy.dalcourt,12/19/2022 10:58:44 AM,cindy.dalcourt,12/19/2022 10:59:25 AM,N,N
02,11565,22,3,5,cindy.dalcourt,12/19/2022 10:59:42 AM,cindy.dalcourt,12/19/2022 11:00:13 AM,N,N
02,11566,22,3,5,cindy.dalcourt,12/19/2022 11:00:44 AM,cindy.dalcourt,12/19/2022 11:01:51 AM,N,N
02,11567,22,3,5,cindy.dalcourt,12/19/2022 11:02:09 AM,cindy.dalcourt,12/19/2022 11:02:37 AM,N,N
02,11571,22,3,5,cindy.dalcourt,12/19/2022 11:02:53 AM,cindy.dalcourt,12/19/2022 11:03:25 AM,N,N
02,11572,22,3,5,cindy.dalcourt,12/19/2022 11:03:43 AM,cindy.dalcourt,12/19/2022 11:04:13 AM,N,N
02,11579,22,3,5,tanya.gagnon,12/23/2022 12:36:15 PM,,1/1/1900 12:00:00 AM,N,N
02,11580,22,3,5,ORBIT_System_User,1/3/2023 1:54:05 AM,ORBIT_System_User,1/3/2023 1:54:05 AM,N,Y
02,11581,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11582,22,3,5,tanya.gagnon,12/23/2022 2:40:17 PM,tanya.gagnon,12/23/2022 2:40:42 PM,N,N
02,11583,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11584,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11585,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11586,22,3,5,tanya.gagnon,12/23/2022 4:24:10 PM,,1/1/1900 12:00:00 AM,N,N
02,11587,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11588,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11589,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11597,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11610,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11611,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11613,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11614,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11615,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11616,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11617,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11618,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11619,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11621,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11622,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11623,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11624,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11625,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11626,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11627,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11629,22,3,5,ORBIT_System_User,1/3/2023 2:15:56 AM,ORBIT_System_User,1/3/2023 2:15:56 AM,N,Y
02,11650,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11660,22,3,5,ORBIT_System_User,1/3/2023 1:54:27 AM,,1/1/1900 12:00:00 AM,N,Y
02,11672,22,3,5,cindy.dalcourt,12/19/2022 11:04:30 AM,cindy.dalcourt,12/19/2022 11:05:05 AM,N,N
02,11680,22,3,5,ORBIT_System_User,1/3/2023 12:04:59 AM,,1/1/1900 12:00:00 AM,N,Y
02,11681,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11682,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11683,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11684,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11685,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11686,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11687,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11688,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11689,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11691,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11710,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11711,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11712,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11713,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11715,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11716,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11721,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11722,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11723,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11724,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11725,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11726,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,11931,22,3,5,ORBIT_System_User,1/3/2023 12:11:00 AM,ORBIT_System_User,1/3/2023 12:10:59 AM,N,Y
02,11932,22,3,5,ORBIT_System_User,1/3/2023 12:11:05 AM,ORBIT_System_User,1/3/2023 12:11:04 AM,N,Y
02,11933,22,3,5,ORBIT_System_User,1/3/2023 12:11:02 AM,ORBIT_System_User,1/3/2023 12:11:02 AM,N,Y
02,11934,22,3,5,ORBIT_System_User,1/3/2023 12:11:04 AM,ORBIT_System_User,1/3/2023 12:11:03 AM,N,Y
02,11935,22,3,5,ORBIT_System_User,1/3/2023 12:11:01 AM,ORBIT_System_User,1/3/2023 12:11:00 AM,N,Y
02,11936,22,3,5,ORBIT_System_User,1/3/2023 12:10:46 AM,ORBIT_System_User,1/3/2023 12:10:46 AM,N,Y
02,11937,22,3,5,ORBIT_System_User,1/3/2023 12:10:53 AM,ORBIT_System_User,1/3/2023 12:10:52 AM,N,Y
02,11938,22,3,5,ORBIT_System_User,1/3/2023 12:10:49 AM,ORBIT_System_User,1/3/2023 12:10:48 AM,N,Y
02,11939,22,3,5,ORBIT_System_User,1/3/2023 12:10:58 AM,ORBIT_System_User,1/3/2023 12:10:58 AM,N,Y
02,11941,22,3,5,ORBIT_System_User,1/3/2023 12:10:44 AM,ORBIT_System_User,1/3/2023 12:10:43 AM,N,Y
02,11942,22,3,5,ORBIT_System_User,1/3/2023 12:11:08 AM,ORBIT_System_User,1/3/2023 12:11:07 AM,N,Y
02,11943,22,3,5,ORBIT_System_User,1/3/2023 12:10:54 AM,ORBIT_System_User,1/3/2023 12:10:54 AM,N,Y
02,11944,22,3,5,ORBIT_System_User,1/3/2023 12:11:06 AM,ORBIT_System_User,1/3/2023 12:11:06 AM,N,Y
02,11945,22,3,5,ORBIT_System_User,1/3/2023 12:10:45 AM,ORBIT_System_User,1/3/2023 12:10:44 AM,N,Y
02,11946,22,3,5,ORBIT_System_User,1/3/2023 12:10:56 AM,ORBIT_System_User,1/3/2023 12:10:55 AM,N,Y
02,11947,22,3,5,ORBIT_System_User,1/3/2023 12:10:50 AM,ORBIT_System_User,1/3/2023 12:10:50 AM,N,Y
02,11948,22,3,5,ORBIT_System_User,1/3/2023 12:10:57 AM,ORBIT_System_User,1/3/2023 12:10:56 AM,N,Y
02,11949,22,3,5,ORBIT_System_User,1/3/2023 12:10:48 AM,ORBIT_System_User,1/3/2023 12:10:47 AM,N,Y
02,11951,22,3,5,ORBIT_System_User,1/3/2023 12:10:42 AM,ORBIT_System_User,1/3/2023 12:10:42 AM,N,Y
02,11952,22,3,5,ORBIT_System_User,1/3/2023 12:10:51 AM,ORBIT_System_User,1/3/2023 12:10:51 AM,N,Y
01,12301,22,3,5,sumit.nair,1/2/2023 5:59:18 PM,sumit.nair,1/2/2023 5:59:11 PM,Y,N
01,12302,22,3,5,sumit.nair,1/2/2023 5:59:38 PM,sumit.nair,1/2/2023 5:59:32 PM,Y,N
01,12303,22,3,5,sumit.nair,1/2/2023 3:13:35 PM,sumit.nair,1/2/2023 3:13:28 PM,N,N
01,12304,22,3,5,sumit.nair,1/2/2023 3:13:10 PM,sumit.nair,1/2/2023 3:13:04 PM,N,N
01,12305,22,3,5,sumit.nair,1/2/2023 3:12:50 PM,sumit.nair,1/2/2023 3:12:36 PM,N,N
01,12306,22,3,5,sumit.nair,1/2/2023 3:12:23 PM,sumit.nair,1/2/2023 3:12:16 PM,N,N
01,12308,22,3,5,sumit.nair,1/2/2023 3:12:03 PM,sumit.nair,1/2/2023 3:11:56 PM,N,N
01,12309,22,3,5,sumit.nair,1/2/2023 3:11:36 PM,sumit.nair,1/2/2023 3:11:28 PM,N,N
01,12310,22,3,5,sumit.nair,1/2/2023 3:11:14 PM,sumit.nair,1/2/2023 3:11:08 PM,N,N
01,12315,22,3,5,luke.petruzzella,1/2/2023 1:01:54 PM,luke.petruzzella,1/2/2023 1:02:03 PM,N,N
01,12320,22,3,5,ORBIT_System_User,1/3/2023 12:15:38 AM,ORBIT_System_User,1/3/2023 12:15:38 AM,N,Y
01,12321,22,3,5,ORBIT_System_User,1/3/2023 12:12:36 AM,ORBIT_System_User,1/3/2023 12:12:35 AM,N,Y
01,12331,22,3,5,christilyn.manzano,1/2/2023 5:23:31 PM,christilyn.manzano,1/2/2023 5:23:37 PM,Y,N
01,12332,22,3,5,christilyn.manzano,1/2/2023 5:19:36 PM,christilyn.manzano,1/2/2023 5:19:42 PM,N,N
01,12334,22,3,5,christilyn.manzano,1/2/2023 5:23:55 PM,christilyn.manzano,1/2/2023 5:24:03 PM,N,N
01,12410,22,3,5,ORBIT_System_User,1/3/2023 1:54:31 AM,ORBIT_System_User,1/3/2023 1:54:31 AM,N,Y
01,12411,22,3,5,maggie.bartold,12/23/2022 2:41:04 PM,maggie.bartold,12/23/2022 2:41:14 PM,N,N
01,12413,22,3,5,ORBIT_System_User,1/3/2023 1:54:32 AM,ORBIT_System_User,1/3/2023 1:54:32 AM,N,Y
01,12414,22,3,5,ORBIT_System_User,1/3/2023 1:54:33 AM,ORBIT_System_User,1/3/2023 1:54:33 AM,N,Y
01,12417,22,3,5,terri.salters,1/2/2023 1:36:21 PM,terri.salters,1/2/2023 1:36:35 PM,N,N
01,12531,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,12532,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
03,13005,22,3,5,patricia.mclean,1/2/2023 12:44:31 PM,patricia.mclean,1/2/2023 12:44:40 PM,Y,N
02,13007,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
03,13009,22,3,5,pam.blois,12/30/2022 10:54:54 AM,pam.blois,12/30/2022 10:55:19 AM,N,N
03,13031,22,3,5,shawn.lymburner,1/2/2023 5:18:24 PM,shawn.lymburner,1/2/2023 5:18:34 PM,Y,N
03,13032,22,3,5,shawn.lymburner,1/2/2023 5:32:23 PM,shawn.lymburner,1/2/2023 5:32:33 PM,Y,N
03,13033,22,3,5,shawn.lymburner,1/2/2023 5:19:57 PM,shawn.lymburner,1/2/2023 5:20:07 PM,Y,N
03,13036,22,3,5,lee-ann.marion,1/2/2023 9:41:37 AM,lee-ann.marion,1/2/2023 9:43:56 AM,Y,N
16,13170,22,3,5,ORBIT_System_User,1/3/2023 2:16:53 AM,ORBIT_System_User,1/3/2023 2:16:53 AM,N,Y
03,13182,22,3,5,ORBIT_System_User,1/3/2023 2:30:11 AM,,1/1/1900 12:00:00 AM,N,Y
01,13205,22,3,5,ORBIT_System_User,1/3/2023 2:30:56 AM,,1/1/1900 12:00:00 AM,N,Y
45,13211,22,3,5,bjorn.makinen,12/31/2022 5:59:38 PM,bjorn.makinen,12/31/2022 5:59:44 PM,Y,N
45,13212,22,3,5,bjorn.makinen,12/31/2022 6:00:23 PM,bjorn.makinen,12/31/2022 6:00:28 PM,Y,N
45,13213,22,3,5,bjorn.makinen,12/31/2022 6:00:45 PM,bjorn.makinen,12/31/2022 6:00:52 PM,Y,N
45,13214,22,3,5,bjorn.makinen,12/31/2022 6:01:03 PM,bjorn.makinen,12/31/2022 6:01:08 PM,N,N
45,13215,22,3,5,bjorn.makinen,12/31/2022 6:01:29 PM,bjorn.makinen,12/31/2022 6:01:34 PM,Y,N
45,13216,22,3,5,bjorn.makinen,12/31/2022 6:01:51 PM,bjorn.makinen,12/31/2022 6:01:57 PM,Y,N
45,13217,22,3,5,bjorn.makinen,12/31/2022 6:02:06 PM,bjorn.makinen,12/31/2022 6:02:12 PM,N,N
45,13218,22,3,5,bjorn.makinen,12/31/2022 6:02:22 PM,bjorn.makinen,12/31/2022 6:02:27 PM,N,N
45,13221,22,3,5,bjorn.makinen,12/31/2022 6:02:51 PM,bjorn.makinen,12/31/2022 6:02:57 PM,N,N
45,13222,22,3,5,bjorn.makinen,12/31/2022 6:03:12 PM,bjorn.makinen,12/31/2022 6:03:18 PM,Y,N
03,13306,22,3,5,adriana.mazeto,1/2/2023 3:06:17 PM,adriana.mazeto,1/2/2023 3:06:29 PM,N,N
02,13326,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
02,13526,22,3,5,ORBIT_System_User,1/3/2023 1:54:45 AM,ORBIT_System_User,1/3/2023 1:54:45 AM,N,Y
03,13527,22,3,5,lauren.robertson,1/2/2023 10:42:27 AM,lauren.robertson,1/2/2023 10:41:14 AM,N,N
03,13528,22,3,5,lauren.robertson,1/2/2023 11:58:13 AM,lauren.robertson,1/2/2023 11:58:05 AM,Y,N
03,13529,22,3,5,lauren.robertson,1/2/2023 11:52:02 AM,lauren.robertson,1/2/2023 11:51:51 AM,N,N
03,13531,22,3,5,lauren.robertson,1/2/2023 12:56:15 PM,lauren.robertson,1/2/2023 12:56:06 PM,N,N
03,13536,22,3,5,kellie.labine,1/2/2023 11:01:58 AM,kellie.labine,1/2/2023 11:01:42 AM,Y,N
01,13541,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,13542,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
16,13570,22,3,5,sarah.reilly,12/26/2022 10:49:03 AM,sarah.reilly,12/26/2022 10:49:09 AM,N,N
03,13611,22,3,5,shloka.shah,12/30/2022 2:20:20 PM,shloka.shah,12/30/2022 2:20:29 PM,Y,N
03,13612,22,3,5,shloka.shah,12/30/2022 2:19:56 PM,shloka.shah,12/30/2022 2:20:03 PM,Y,N
03,13613,22,3,5,shloka.shah,12/30/2022 2:18:01 PM,shloka.shah,12/30/2022 2:18:08 PM,N,N
03,13616,22,3,5,ORBIT_System_User,1/3/2023 12:15:59 AM,ORBIT_System_User,1/3/2023 12:15:59 AM,N,Y
03,13621,22,3,5,shannon.kennedy,12/28/2022 7:00:48 AM,shannon.kennedy,12/28/2022 7:00:57 AM,Y,N
03,13622,22,3,5,shannon.kennedy,12/29/2022 8:40:47 AM,shannon.kennedy,12/29/2022 8:40:57 AM,N,N
03,13623,22,3,5,shannon.kennedy,12/28/2022 7:19:09 AM,shannon.kennedy,12/28/2022 7:13:28 AM,Y,N
03,13631,22,3,5,michael.grant,1/2/2023 5:02:03 PM,michael.grant,1/2/2023 5:01:52 PM,N,N
03,13702,22,3,5,erin.capstick,1/2/2023 8:19:58 AM,erin.capstick,1/2/2023 8:19:44 AM,Y,N
03,13703,22,3,5,paula.kowalik,12/31/2022 10:28:09 AM,paula.kowalik,12/31/2022 10:28:23 AM,Y,N
03,13704,22,3,5,sharon.evans,1/2/2023 8:22:56 AM,sharon.evans,1/2/2023 8:23:12 AM,Y,N
17,14032,22,3,5,kerri.reeve,12/30/2022 3:23:59 PM,,1/1/1900 12:00:00 AM,Y,N
27,14201,22,3,5,ORBIT_System_User,1/3/2023 12:16:48 AM,ORBIT_System_User,1/3/2023 12:16:47 AM,N,Y
27,14411,22,3,5,ryan.sage,12/30/2022 4:30:50 PM,ryan.sage,12/30/2022 4:31:14 PM,Y,N
27,14412,22,3,5,margaret.sidorczuk,12/30/2022 9:12:24 PM,margaret.sidorczuk,12/30/2022 9:11:07 PM,Y,N
27,14441,22,3,5,isha.khadka,12/30/2022 3:27:14 PM,isha.khadka,12/30/2022 3:21:50 PM,Y,N
27,14551,22,3,5,connie.wyant,12/29/2022 9:22:41 AM,connie.wyant,12/29/2022 9:30:23 AM,Y,N
27,14552,22,3,5,robert.simons,12/30/2022 10:44:38 AM,robert.simons,12/30/2022 10:28:18 AM,N,N
17,15035,22,3,5,kerri.reeve,12/30/2022 3:23:09 PM,kerri.reeve,12/30/2022 3:23:26 PM,Y,N
17,15036,22,3,5,jason.laplante,12/30/2022 5:59:36 AM,jason.laplante,12/30/2022 5:59:51 AM,Y,N
17,15037,22,3,5,ORBIT_System_User,1/3/2023 12:17:52 AM,,1/1/1900 12:00:00 AM,N,Y
01,17011,22,3,5,terri.salters,1/2/2023 1:34:24 PM,terri.salters,1/2/2023 1:34:33 PM,N,N
01,17013,22,3,5,terri.salters,1/2/2023 1:35:37 PM,terri.salters,1/2/2023 1:35:47 PM,N,N
01,17110,22,3,5,robert.dixonlennett,1/2/2023 2:54:09 PM,robert.dixonlennett,1/2/2023 2:54:18 PM,N,N
01,17112,22,3,5,robert.dixonlennett,1/2/2023 2:54:44 PM,robert.dixonlennett,1/2/2023 2:55:11 PM,Y,N
01,17113,22,3,5,robert.dixonlennett,1/2/2023 2:55:34 PM,robert.dixonlennett,1/2/2023 2:55:48 PM,Y,N
01,17114,22,3,5,robert.dixonlennett,1/2/2023 2:56:34 PM,robert.dixonlennett,1/2/2023 2:56:43 PM,Y,N
01,17115,22,3,5,robert.dixonlennett,1/2/2023 2:57:09 PM,robert.dixonlennett,1/2/2023 2:57:24 PM,N,N
01,17116,22,3,5,robert.dixonlennett,1/2/2023 2:53:36 PM,robert.dixonlennett,1/2/2023 2:53:52 PM,Y,N
01,17406,22,3,5,terri.salters,1/2/2023 1:37:21 PM,terri.salters,1/2/2023 1:37:35 PM,N,N
01,17407,22,3,5,terri.salters,1/2/2023 1:38:05 PM,terri.salters,1/2/2023 1:38:15 PM,N,N
01,17408,22,3,5,terri.salters,1/2/2023 1:38:33 PM,terri.salters,1/2/2023 1:38:42 PM,N,N
01,17409,22,3,5,terri.salters,1/2/2023 1:39:08 PM,terri.salters,1/2/2023 1:39:18 PM,N,N
01,17410,22,3,5,terri.salters,1/2/2023 1:39:43 PM,terri.salters,1/2/2023 1:39:53 PM,N,N
01,17411,22,3,5,terri.salters,1/2/2023 1:40:32 PM,terri.salters,1/2/2023 1:40:45 PM,Y,N
01,17413,22,3,5,terri.salters,1/2/2023 1:41:14 PM,terri.salters,1/2/2023 1:41:26 PM,N,N
